141, -591, 10
154, -578, -25
164, -604, -132
178, -580, -119
227, -524, -61
279, -474, -43
283, -498, -54
253, -532, -33
253, -532, -33
276, -518, 65
352, -429, 88
386, -426, 57
345, -485, -25
355, -442, -51
478, -380, 53
478, -380, 53
524, -432, 138
447, -542, 128
355, -650, 250
387, -667, 389
414, -644, 510
358, -735, 610
358, -735, 610
305, -765, 687
343, -783, 772
292, -957, 676
284, -942, 583
317, -839, 621
429, -799, 734
427, -820, 916
427, -820, 916
370, -946, 967
391, -929, 896
379, -914, 827
408, -905, 820
-,-,-
88, -921, 517
107, -925, 574
131, -996, 573
73, -1242, 600
5, -1399, 561
-27, -1480, 633
-27, -1480, 633
-76, -1557, 740
-126, -1587, 749
-207, -1655, 696
-261, -1601, 664
-298, -1499, 718
-278, -1373, 629
-244, -1242, 526
-242, -1128, 469
-258, -1076, 435
-256, -1032, 415
-216, -933, 344
-194, -846, 284
-204, -805, 235
-229, -812, 164
-182, -729, 125
-129, -626, 103
-106, -564, 101
-124, -580, 58
-91, -591, 34
-91, -591, 34
-33, -557, 0
-2, -523, -32
16, -514, -6
39, -518, -76
39, -518, -76
52, -519, -193
44, -556, -241
48, -570, -177
109, -495, -90
197, -411, -11
264, -369, 2
264, -369, 2
272, -409, 18
278, -470, 88
294, -457, 57
345, -410, 10
345, -410, 10
401, -322, 72
425, -357, 158
411, -470, 211
402, -646, 198
400, -732, 250
366, -749, 280
403, -736, 450
403, -736, 450
483, -772, 539
610, -726, 503
583, -769, 594
436, -936, 642
332, -1104, 666
298, -1164, 721
373, -1036, 701
434, -965, 687
434, -965, 687
399, -1028, 711
328, -1050, 791
290, -1061, 802
297, -1057, 661
325, -979, 630
318, -936, 695
-,-,-
51, -918, 583
68, -975, 615
45, -1064, 513
45, -1064, 513
51, -1093, 569
61, -1106, 631
-9, -1251, 724
-7, -1373, 739
-22, -1432, 572
0, -1384, 702
42, -1290, 770
42, -1290, 828
-63, -1426, 828
-158, -1482, 726
-254, -1427, 663
-339, -1350, 577
-368, -1287, 501
-386, -1163, 498
-393, -1029, 402
-384, -915, 293
-332, -872, 251
-225, -704, 351
-154, -636, 345
-155, -691, 296
-155, -784, 167
-120, -792, 118
-56, -746, 221
-53, -778, 294
-64, -822, 186
-64, -822, 186
-32, -795, 124
0, -697, 17
43, -630, -51
83, -625, 6
83, -625, 6
118, -576, 31
142, -573, 29
137, -610, -12
154, -595, -76
154, -595, -76
211, -528, -39
266, -488, -5
301, -477, 3
288, -531, 22
286, -554, 18
286, -554, 18
312, -538, 3
333, -501, 0
368, -461, 96
408, -405, 123
429, -449, 103
429, -449, 103
436, -500, 63
423, -547, 37
436, -548, 180
448, -566, 274
414, -639, 356
422, -720, 387
422, -720, 387
443, -731, 424
411, -777, 484
383, -783, 495
388, -775, 427
407, -740, 394
429, -708, 430
417, -736, 515
417, -736, 515
334, -861, 701
306, -853, 762
282, -853, 707
292, -927, 751
286, -1005, 920
243, -1158, 937
216, -1291, 1058
197, -1305, 1174
-,-,-
24, -1065, 455
81, -1116, 434
81, -1116, 434
51, -1195, 570
-43, -1404, 636
-89, -1534, 570
-164, -1645, 655
-184, -1615, 731
-215, -1568, 755
-250, -1553, 733
-250, -1471, 610
-277, -1391, 530
-288, -1295, 522
-267, -1153, 476
-237, -1063, 410
-229, -960, 376
-228, -880, 256
-293, -874, 249
-359, -847, 269
-262, -711, 142
-178, -604, 142
-178, -604, 142
-156, -581, -11
-220, -706, -65
-253, -716, -71
-219, -614, -88
-166, -571, 64
-156, -585, 95
-145, -603, 58
-54, -554, -43
10, -481, -94
10, -481, -94
20, -449, -65
41, -485, -10
91, -557, 32
114, -556, -98
119, -509, -181
126, -518, -70
126, -518, -70
93, -569, -29
123, -568, 27
196, -542, 49
376, -434, 79
534, -311, 63
534, -311, 63
495, -279, 51
460, -312, 107
448, -378, 217
383, -465, 279
376, -536, 343
556, -543, 488
556, -543, 488
768, -469, 410
592, -703, 475
400, -1057, 656
378, -1265, 631
324, -1297, 619
475, -1114, 388
548, -1067, 479
638, -1120, 546
597, -1098, 546
557, -1064, 624
524, -1090, 624
524, -1090, 624
511, -1125, 566
-,-,-
-2, -866, 582
-67, -1008, 608
-97, -1171, 450
-148, -1276, 393
-214, -1445, 613
-285, -1542, 803
-246, -1559, 812
-273, -1637, 740
-334, -1645, 709
-343, -1528, 814
-333, -1450, 809
-354, -1418, 667
-393, -1374, 549
-340, -1204, 530
-269, -1046, 530
-247, -959, 463
-203, -854, 405
-177, -782, 393
-197, -812, 325
-211, -802, 275
-162, -676, 233
-162, -676, 233
-89, -539, 176
-60, -501, 125
-28, -501, 25
-33, -538, -75
-25, -525, -124
-12, -512, -126
8, -524, -98
8, -524, -98
-5, -558, -194
-10, -592, -191
14, -547, -125
70, -523, -73
72, -527, -89
149, -491, -169
149, -491, -169
188, -435, -218
200, -493, -130
220, -546, 11
296, -516, 32
325, -492, -13
297, -577, 52
280, -609, 102
327, -630, 134
327, -630, 134
368, -638, 78
357, -694, 122
362, -722, 297
403, -677, 418
389, -720, 429
330, -779, 375
330, -779, 375
361, -700, 428
392, -737, 429
353, -863, 473
300, -963, 503
322, -954, 519
346, -927, 556
390, -857, 552
390, -857, 552
314, -886, 630
257, -1005, 639
222, -1053, 772
-,-,-
152, -945, 583
209, -1003, 534
181, -1131, 572
79, -1290, 643
79, -1290, 643
-101, -1497, 744
-308, -1735, 910
-399, -1828, 882
-379, -1663, 750
-360, -1501, 702
-351, -1355, 674
-355, -1228, 595
-328, -1148, 472
-284, -992, 379
-262, -916, 377
-260, -909, 286
-270, -908, 267
-223, -802, 396
-124, -665, 320
-114, -662, 235
-120, -649, 194
-100, -582, 93
-84, -579, 100
-84, -579, 100
-122, -708, 181
-132, -772, 157
-69, -694, 78
-18, -626, 1
-9, -642, 0
-9, -642, 0
0, -686, 32
24, -703, 18
36, -702, 13
36, -702, 13
52, -651, 12
115, -590, 26
114, -644, -12
94, -659, -57
94, -659, -57
112, -627, -15
156, -625, -32
185, -596, -91
240, -522, -11
277, -516, 66
296, -541, 21
296, -541, 21
298, -581, 8
325, -502, 68
400, -399, 250
492, -407, 248
414, -616, 189
414, -616, 189
313, -750, 133
312, -750, 252
416, -688, 468
463, -661, 479
462, -747, 457
326, -948, 457
274, -1072, 586
264, -1060, 489
264, -1060, 489
331, -920, 547
395, -815, 542
337, -960, 544
235, -1141, 551
190, -1136, 652
206, -1045, 737
230, -986, 721
254, -987, 633
231, -977, 592
231, -977, 592
213, -998, 630
171, -1146, 687
139, -1285, 745
148, -1411, 980
-,-,-
-34, -878, 548
-34, -878, 548
-14, -964, 521
-56, -1050, 412
-25, -1127, 272
-92, -1294, 477
-210, -1555, 689
-290, -1618, 760
-233, -1606, 603
-285, -1641, 501
-354, -1664, 528
-357, -1518, 592
-329, -1347, 657
-275, -1192, 594
-259, -1109, 485
-208, -958, 436
-146, -784, 358
-161, -822, 339
-228, -899, 286
-279, -886, 240
-206, -766, 181
-113, -637, 21
-113, -637, 21
-89, -633, -29
-87, -683, 31
-126, -743, 25
-135, -744, 2
-113, -657, -23
-68, -604, -40
-68, -604, -40
-28, -618, -32
-37, -640, -95
-68, -695, -150
-54, -672, -126
27, -572, -105
117, -491, -68
124, -540, -103
115, -629, -159
121, -625, -105
175, -540, -35
175, -540, -35
294, -496, 38
368, -446, 38
353, -415, -33
343, -403, -43
354, -409, -7
383, -383, 67
383, -383, 67
391, -390, 125
352, -419, 189
343, -518, 255
393, -577, 316
418, -526, 269
380, -518, 312
380, -518, 312
292, -656, 440
349, -724, 419
385, -754, 482
369, -775, 530
408, -830, 742
386, -946, 847
380, -1069, 846
380, -1069, 846
314, -1137, 960
343, -1087, 1138
348, -1140, 1035
346, -1165, 1121
319, -1250, 1204
297, -1360, 1226
-,-,-
134, -980, 596
117, -1079, 630
97, -1160, 551
69, -1186, 539
69, -1186, 539
20, -1226, 635
-58, -1269, 709
-109, -1404, 810
-171, -1457, 772
-208, -1500, 638
-251, -1500, 654
-306, -1478, 705
-319, -1371, 627
-270, -1190, 541
-229, -1069, 460
-244, -997, 411
-233, -926, 275
-190, -817, 257
-175, -768, 278
-188, -800, 268
-198, -860, 223
-199, -859, 220
-227, -874, 243
-283, -935, 199
-283, -935, 199
-284, -920, 117
-241, -823, 124
-223, -800, 112
-262, -836, 81
-281, -842, 88
-253, -805, 22
-140, -681, -54
-43, -581, -50
-38, -603, -70
-47, -676, -111
-47, -676, -111
-7, -668, -86
42, -584, -6
102, -472, 30
140, -387, 13
192, -328, -64
192, -328, -64
232, -294, -116
290, -281, -135
302, -316, -69
272, -374, 48
293, -413, 145
403, -413, 147
488, -441, 159
479, -555, 227
479, -555, 227
449, -683, 371
471, -710, 489
486, -746, 485
510, -810, 414
549, -824, 401
506, -915, 504
435, -1000, 577
458, -972, 592
458, -972, 592
504, -910, 541
520, -830, 451
460, -791, 476
442, -785, 430
411, -881, 422
368, -948, 543
350, -927, 784
350, -927, 784
303, -989, 882
230, -1140, 768
163, -1308, 710
-,-,-
71, -1060, 575
103, -1052, 571
76, -1099, 521
55, -1191, 487
19, -1295, 554
-66, -1427, 658
-66, -1427, 658
-134, -1536, 707
-97, -1438, 720
-73, -1369, 704
-154, -1432, 605
-255, -1515, 541
-326, -1552, 501
-302, -1429, 508
-195, -1193, 541
-120, -1070, 476
-115, -1006, 413
-135, -992, 400
-160, -962, 359
-207, -928, 244
-182, -780, 205
-139, -670, 238
-168, -658, 183
-165, -587, 103
-115, -491, 50
-76, -452, 8
-76, -452, 8
-13, -439, -66
57, -392, -128
148, -286, -185
179, -352, -179
111, -561, -191
57, -682, -134
118, -622, -53
118, -622, -53
196, -539, -51
230, -514, -83
214, -591, -22
237, -625, 87
273, -574, 89
304, -522, 59
304, -522, 59
283, -548, 114
306, -566, 133
371, -552, 130
408, -505, 110
398, -479, 112
420, -504, 213
420, -504, 213
485, -539, 313
525, -560, 271
526, -547, 286
502, -588, 371
481, -640, 507
436, -734, 555
345, -866, 540
298, -947, 592
298, -947, 592
352, -864, 645
436, -760, 613
417, -835, 517
240, -1051, 551
141, -1166, 575
227, -1074, 743
193, -1183, 781
131, -1307, 733
57, -1320, 767
57, -1320, 767
106, -1301, 754
129, -1210, 692
158, -1154, 755
-,-,-
-205, -1037, 455
-178, -1099, 328
-176, -1187, 304
-170, -1241, 279
-163, -1276, 401
-190, -1347, 544
-250, -1461, 537
-239, -1493, 510
-213, -1471, 550
-213, -1471, 550
-255, -1465, 567
-259, -1425, 605
-257, -1417, 485
-240, -1270, 483
-251, -1232, 488
-271, -1204, 387
-246, -1141, 366
-228, -1060, 458
-225, -1006, 390
-220, -953, 388
-251, -949, 319
-245, -871, 273
-231, -799, 333
-195, -729, 303
-138, -658, 145
-117, -639, 70
-109, -601, 120
-45, -461, 121
16, -418, 96
16, -418, 96
19, -476, -31
32, -475, -145
61, -429, -174
80, -423, -180
94, -429, -132
134, -424, -49
134, -424, -49
176, -410, -119
193, -417, -206
178, -418, -135
231, -417, 88
265, -432, 119
277, -475, 48
273, -472, 99
273, -472, 99
301, -436, 256
389, -397, 281
535, -291, 305
631, -139, 380
611, -189, 499
548, -381, 599
548, -381, 599
455, -533, 607
345, -710, 573
327, -812, 674
363, -809, 823
407, -802, 790
318, -915, 818
208, -1217, 928
212, -1323, 1092
224, -1368, 1116
256, -1381, 1271
234, -1374, 1473
-,-,-
12, -1036, 601
12, -1036, 601
-5, -1247, 478
-137, -1520, 584
-245, -1671, 812
-277, -1674, 751
-293, -1581, 774
-284, -1491, 790
-393, -1534, 761
-503, -1543, 733
-516, -1468, 672
-556, -1322, 578
-533, -1192, 468
-496, -1044, 484
-406, -862, 481
-402, -818, 385
-453, -843, 320
-490, -797, 292
-426, -676, 240
-313, -453, 198
-276, -407, 127
-292, -467, 21
-292, -467, 21
-321, -543, 38
-333, -631, 123
-285, -614, 9
-193, -510, 16
-65, -421, 44
-39, -475, -23
-29, -507, -28
-29, -507, -28
25, -480, 93
136, -414, 185
246, -282, 23
316, -261, -31
368, -356, -1
368, -356, -1
462, -303, -27
586, -153, -1
646, -105, 61
645, -196, 205
617, -369, 260
602, -417, 260
602, -417, 260
555, -508, 251
587, -621, 115
621, -648, 187
502, -760, 474
448, -770, 434
391, -754, 306
325, -856, 373
325, -856, 373
205, -1004, 366
246, -992, 462
354, -889, 521
369, -895, 657
327, -987, 616
296, -1043, 824
224, -1244, 908
206, -1334, 926
198, -1355, 1087
170, -1370, 1258
144, -1393, 1245
144, -1397, 1165
157, -1344, 1132
-,-,-
-4, -1035, 436
-4, -1035, 436
24, -1067, 448
-78, -1272, 627
-151, -1446, 637
-166, -1397, 501
-174, -1396, 652
-245, -1491, 789
-316, -1551, 690
-328, -1504, 609
-343, -1447, 581
-378, -1375, 639
-349, -1261, 568
-323, -1170, 515
-303, -1062, 493
-327, -1026, 429
-349, -939, 366
-378, -903, 349
-389, -872, 322
-328, -740, 258
-307, -645, 195
-332, -656, 170
-352, -702, 109
-354, -725, 64
-354, -725, 64
-307, -695, 87
-241, -643, 114
-203, -638, 117
-155, -602, 143
-134, -617, 102
-119, -658, 20
-69, -590, 17
-4, -479, 36
-4, -479, 36
20, -454, -61
67, -453, -154
125, -454, -157
198, -367, -115
323, -205, -49
434, -120, 0
434, -120, 0
472, -203, 46
411, -312, 113
356, -401, 135
304, -554, 241
353, -504, 283
353, -504, 283
379, -336, 255
458, -208, 194
454, -290, 319
420, -511, 495
314, -721, 502
245, -815, 534
287, -686, 598
287, -686, 598
338, -705, 558
213, -933, 770
117, -1212, 1056
-16, -1500, 1322
-138, -1758, 1276
-231, -1773, 1514
-257, -1742, 1422
-,-,-
-363, -836, 896
-407, -1101, 749
-383, -1210, 695
-360, -1160, 643
-270, -1136, 850
-249, -1252, 860
-271, -1462, 784
-287, -1645, 909
-342, -1782, 892
-467, -1936, 933
-543, -1961, 846
-499, -1772, 783
-503, -1615, 866
-433, -1367, 796
-280, -1021, 663
-184, -797, 521
-161, -729, 415
-150, -680, 261
-153, -650, 239
-195, -612, 353
-209, -609, 413
-305, -699, 317
-318, -645, 127
-306, -504, -6
-306, -504, -6
-252, -442, -46
-195, -467, -101
-110, -417, -127
-46, -370, -114
-20, -425, -149
-45, -546, -124
4, -553, 8
68, -499, 14
124, -499, 17
124, -418, 17
170, -327, 28
215, -269, 39
242, -316, -35
320, -331, -94
433, -218, -69
433, -218, -69
639, -102, 54
622, -314, 151
500, -559, 233
428, -731, 341
500, -719, 459
547, -552, 500
550, -563, 432
550, -563, 432
297, -896, 546
168, -1200, 463
214, -1096, 332
506, -601, 301
459, -680, 405
205, -1095, 433
112, -1339, 628
98, -1342, 827
43, -1368, 832
43, -1368, 832
-1, -1545, 980
-56, -1708, 1114
9, -1645, 1196
87, -1517, 1381
-,-,-
-168, -1218, 552
-96, -1271, 553
-18, -1271, 747
-126, -1443, 889
-262, -1678, 786
-377, -1747, 686
-412, -1630, 820
-432, -1517, 823
-386, -1351, 700
-355, -1198, 489
-355, -1198, 489
-363, -1071, 376
-357, -1023, 346
-342, -979, 317
-317, -895, 319
-292, -798, 384
-234, -654, 313
-216, -654, 149
-211, -718, 222
-180, -662, 268
-151, -625, 256
-116, -592, 234
-173, -725, 175
-199, -793, 104
-181, -749, 109
-103, -637, 76
-55, -565, -33
-55, -565, -33
-11, -578, -42
2, -592, -59
17, -557, -125
68, -524, -184
136, -447, -180
219, -318, -156
286, -298, -125
286, -298, -125
262, -425, -135
259, -546, -90
264, -578, 31
261, -579, 106
310, -512, 78
370, -494, 22
354, -601, -6
354, -601, -6
272, -763, 101
269, -781, 238
319, -691, 330
350, -619, 280
296, -667, 224
278, -762, 231
278, -762, 231
273, -835, 347
210, -915, 347
185, -870, 358
158, -844, 498
130, -904, 527
59, -1050, 651
34, -1181, 711
34, -1181, 711
26, -1220, 783
43, -1198, 858
29, -1181, 993
-,-,-
-229, -784, 547
-196, -733, 669
-247, -929, 842
-342, -1235, 734
-314, -1292, 667
-273, -1192, 737
-202, -1246, 759
-200, -1365, 729
-168, -1390, 724
-168, -1369, 728
-163, -1388, 728
-132, -1291, 674
-139, -1318, 646
-172, -1308, 619
-173, -1259, 609
-112, -1079, 561
-120, -1033, 452
-168, -1081, 427
-173, -1063, 452
-193, -1056, 405
-191, -1008, 387
-165, -931, 366
-168, -916, 374
-221, -998, 381
-229, -982, 353
-199, -905, 398
-181, -844, 413
-182, -854, 305
-154, -813, 221
-154, -813, 221
-138, -755, 208
-184, -759, 232
-196, -741, 170
-187, -714, 63
-183, -679, -65
-163, -614, -106
-114, -515, -83
-90, -490, -129
-67, -518, -242
-23, -549, -242
90, -469, -253
183, -365, -211
276, -343, -191
276, -343, -191
266, -413, -202
252, -434, -127
304, -399, -70
330, -421, -17
381, -458, -34
360, -447, -52
348, -482, 40
284, -558, 73
284, -558, 73
221, -644, 110
185, -732, 126
210, -744, 130
234, -718, 203
310, -673, 298
323, -665, 373
323, -665, 373
352, -760, 449
331, -985, 427
394, -1174, 569
380, -1248, 771
412, -1234, 837
409, -1321, 795
301, -1467, 924
272, -1544, 925
234, -1536, 934
282, -1389, 909
-,-,-
-26, -1045, 494
3, -1340, 584
3, -1340, 584
145, -1494, 403
181, -1485, 402
129, -1557, 677
-19, -1762, 731
-82, -1755, 572
-35, -1540, 493
-72, -1343, 620
-160, -1287, 697
-239, -1255, 571
-259, -1156, 489
-285, -1031, 444
-330, -999, 369
-381, -987, 295
-402, -974, 272
-402, -974, 272
-383, -942, 305
-364, -895, 275
-295, -745, 296
-249, -639, 222
-245, -667, 131
-264, -747, 70
-254, -699, 65
-234, -643, 99
-259, -658, 42
-248, -646, -23
-253, -610, -110
-211, -577, -127
-211, -577, -127
-167, -528, -34
-108, -508, -73
-65, -478, -232
-18, -431, -279
43, -363, -235
92, -290, -146
153, -298, -193
192, -327, -254
250, -427, -94
262, -487, -30
256, -481, -128
333, -367, -108
333, -367, -108
529, -286, -42
677, -422, 101
600, -705, 148
534, -882, 66
556, -856, 104
663, -728, 283
762, -768, 435
762, -768, 435
736, -919, 377
659, -982, 288
598, -879, 330
565, -791, 357
532, -892, 390
467, -1018, 404
427, -1021, 392
370, -1102, 501
285, -1369, 603
285, -1369, 603
209, -1622, 631
-,-,-
129, -1111, 501
118, -1277, 402
131, -1328, 453
91, -1493, 629
40, -1600, 556
40, -1600, 556
98, -1502, 569
139, -1416, 646
50, -1544, 643
-42, -1600, 570
-42, -1430, 573
-37, -1256, 664
-79, -1194, 555
-76, -1089, 407
-117, -962, 359
-193, -950, 367
-253, -958, 326
-253, -958, 326
-255, -884, 215
-208, -760, 149
-156, -699, 151
-137, -665, 107
-122, -661, 71
-132, -673, 3
-94, -619, 0
-34, -575, 35
-34, -575, 35
5, -552, 18
36, -528, -8
29, -531, -106
42, -509, -198
42, -509, -198
42, -509, -193
86, -476, -170
124, -446, -151
162, -386, -160
196, -377, -219
227, -427, -215
214, -480, -146
208, -518, -71
250, -513, -30
289, -512, -8
289, -512, -8
283, -565, 34
307, -634, -37
358, -614, -79
394, -611, -24
389, -708, 216
389, -708, 216
429, -718, 290
474, -726, 179
533, -760, 234
457, -854, 442
368, -963, 571
312, -1112, 527
301, -1100, 433
310, -944, 470
310, -944, 470
289, -936, 513
192, -1094, 469
103, -1198, 526
115, -1189, 480
186, -1196, 528
153, -1292, 756
